customer_id,due_date,paid_date,amount_due,amount_paid,region,risk_score,product_type
C00420,2024-10-30,2024-11-03,954,937,North,0.81,Loan B
C00421,2025-03-13,2025-03-13,880,860,South,0.79,Loan C
C00422,2024-12-18,2024-12-22,243,216,East,0.62,Loan A
C00423,2024-10-30,2024-10-30,892,844,North,0.43,Loan C
C00424,2024-10-28,2024-10-30,449,400,East,0.9,Loan C
C00425,2025-02-09,2025-02-10,312,312,South,0.85,Loan C
C00426,2025-01-19,2025-01-21,917,904,North,0.8,Loan B
C00427,2025-01-24,2025-01-26,611,611,East,0.66,Loan C
C00428,2025-04-15,2025-04-15,716,710,North,0.78,Loan B
C00429,2025-04-02,2025-04-04,989,973,West,0.13,Loan C
C00430,2025-01-30,2025-02-03,112,103,West,0.55,Credit Line
C00431,2024-11-18,2024-11-19,473,426,North,0.19,Loan A
C00432,2024-10-30,2024-11-01,861,815,South,0.51,Loan B
C00433,2025-01-25,2025-01-28,254,242,North,0.94,Loan A
C00434,2024-11-03,2024-11-03,701,684,West,0.8,Loan B
C00435,2025-04-02,2025-04-04,133,130,East,0.81,Loan A
C00436,2024-11-24,2024-11-25,803,774,North,0.47,Loan A
C00437,2024-11-01,2024-11-01,163,146,North,0.63,Loan A
C00438,2025-02-11,2025-02-12,817,802,West,0.55,Loan A
C00439,2024-11-01,2024-11-04,727,679,South,0.43,Credit Line
C00440,2025-02-27,2025-02-28,898,861,West,0.97,Loan C
C00441,2025-04-04,2025-04-06,724,717,East,0.95,Loan A
C00442,2024-12-03,2024-12-04,522,478,West,0.72,Loan A
C00443,2025-01-05,2025-01-10,809,800,East,0.17,Loan A
C00444,2024-11-11,2024-11-12,966,955,West,0.47,Loan C
C00445,2025-04-19,2025-04-23,810,776,West,0.34,Loan A
C00446,2025-04-09,2025-04-11,213,187,East,0.83,Loan A
C00447,2025-02-06,2025-02-06,96,94,East,0.19,Loan A
C00448,2024-12-05,2024-12-06,166,140,East,0.34,Loan A
C00449,2025-02-08,2025-02-11,642,593,West,0.97,Loan C
C00450,2025-02-11,2025-02-13,661,659,East,0.52,Loan A
C00451,2024-10-26,2024-10-29,824,792,West,0.35,Loan C
C00452,2025-02-16,2025-02-19,357,341,East,0.82,Loan C
C00453,2024-11-03,2024-11-04,128,98,South,0.8,Loan B
C00454,2025-01-08,2025-01-08,715,684,South,0.17,Credit Line
C00455,2025-02-23,2025-02-24,643,627,North,0.76,Loan A
C00456,2025-02-09,2025-02-13,662,653,East,0.87,Loan C
C00457,2025-02-05,2025-02-07,604,590,West,0.23,Loan A
C00458,2025-01-28,2025-02-01,497,453,East,0.34,Loan B
C00459,2024-12-19,2024-12-22,701,696,East,0.64,Loan A
C00460,2025-04-18,2025-04-20,525,518,South,0.44,Loan B
C00461,2024-12-08,2024-12-11,94,65,North,0.6,Credit Line
C00462,2024-11-27,2024-11-29,713,702,South,0.71,Loan A
C00463,2025-02-26,2025-02-28,321,291,South,0.13,Loan A
C00464,2025-03-07,2025-03-09,585,544,South,0.36,Loan B
C00465,2024-12-19,2024-12-22,746,718,East,0.33,Loan C
C00466,2024-12-04,2024-12-05,439,398,North,0.23,Loan B
C00467,2024-12-09,2024-12-11,943,908,North,0.99,Loan B
C00468,2025-01-03,2025-01-06,714,698,East,0.5,Loan B
C00469,2024-11-13,2024-11-15,909,895,East,0.87,Loan C
C00470,2025-02-26,2025-02-26,580,571,North,0.37,Loan C
C00471,2025-02-21,2025-02-22,460,454,South,0.18,Credit Line
C00472,2024-12-16,2024-12-18,600,593,East,0.42,Credit Line
C00473,2025-01-15,2025-01-17,695,646,South,0.44,Loan A
C00474,2024-12-19,2024-12-20,579,564,North,0.87,Loan A
C00475,2025-04-17,2025-04-17,370,328,South,0.88,Loan B
C00476,2025-03-13,2025-03-18,488,487,West,0.57,Loan B
C00477,2025-04-18,2025-04-20,984,946,East,0.56,Loan C
C00478,2024-11-02,2024-11-03,237,195,East,0.36,Loan C
C00479,2024-10-20,2024-10-22,252,225,West,0.14,Loan C
C00480,2025-01-15,2025-01-15,762,751,West,0.9,Loan C
C00481,2025-02-16,2025-02-18,552,503,South,0.48,Loan B
C00482,2025-02-05,2025-02-06,243,228,North,0.71,Loan B
C00483,2024-11-07,2024-11-10,165,121,South,0.75,Loan A
C00484,2024-11-02,2024-11-06,150,114,West,0.87,Loan B
C00485,2025-01-31,2025-02-02,761,753,West,0.48,Credit Line
C00486,2024-11-29,2024-11-29,247,205,West,0.97,Loan A
C00487,2025-01-25,2025-01-27,503,488,South,0.66,Loan A
C00488,2024-12-09,2024-12-11,519,513,East,0.56,Credit Line
C00489,2024-11-13,2024-11-16,845,840,East,0.22,Loan B
C00490,2025-04-18,2025-04-23,501,452,East,0.73,Loan A
C00491,2024-12-25,2024-12-27,842,809,North,0.88,Loan B
C00492,2025-04-08,2025-04-11,170,132,North,0.55,Credit Line
C00493,2024-11-01,2024-11-04,391,369,South,0.53,Loan A
C00494,2025-04-07,2025-04-09,540,495,North,0.83,Credit Line
C00495,2024-12-05,2024-12-10,323,278,South,0.19,Credit Line
C00496,2024-12-29,2024-12-31,576,561,East,0.68,Loan A
C00497,2024-12-13,2024-12-18,555,546,South,0.67,Loan B
C00498,2024-11-18,2024-11-18,521,485,North,0.48,Credit Line
C00499,2025-01-12,2025-01-13,922,897,South,0.75,Loan A
C00500,2025-03-29,2025-03-30,164,160,North,0.27,Loan C
C00501,2025-02-01,2025-02-03,811,772,East,0.98,Loan C
C00502,2025-03-04,2025-03-05,780,778,North,0.38,Loan A
C00503,2024-12-16,2024-12-17,542,542,South,0.69,Credit Line
C00504,2025-02-14,2025-02-14,974,937,East,0.17,Credit Line
C00505,2025-03-24,2025-03-27,84,77,North,0.43,Loan C
C00506,2025-02-22,2025-02-25,395,380,East,0.79,Credit Line
C00507,2025-01-29,2025-01-29,777,764,North,0.77,Loan C
C00508,2024-10-20,2024-10-21,671,630,South,0.62,Loan B
C00509,2025-02-25,2025-02-27,342,340,North,0.21,Credit Line
C00510,2025-03-26,2025-03-31,328,315,South,0.14,Loan C
C00511,2025-02-03,2025-02-04,989,953,North,0.84,Loan B
C00512,2024-12-16,2024-12-19,870,870,South,0.45,Loan B
C00513,2025-04-17,2025-04-17,729,685,West,0.67,Loan C
C00514,2025-02-24,2025-02-26,171,124,South,0.75,Loan B
C00515,2024-11-08,2024-11-09,801,779,West,0.54,Loan B
C00516,2025-04-19,2025-04-20,91,57,West,0.6,Loan C
C00517,2025-04-07,2025-04-09,811,769,South,0.31,Loan C
C00518,2024-11-14,2024-11-16,745,738,North,0.55,Loan C
C00519,2024-12-09,2024-12-10,802,795,North,0.21,Loan B
C00520,2024-11-10,2024-11-11,517,489,East,0.95,Credit Line
C00521,2025-04-09,2025-04-10,402,395,West,0.5,Loan A
C00522,2024-11-08,2024-11-09,297,296,South,0.11,Loan A
C00523,2025-03-12,2025-03-15,719,681,East,0.37,Loan C
C00524,2025-02-03,2025-02-05,134,131,West,0.93,Loan A
C00525,2024-11-18,2024-11-23,609,568,East,0.94,Loan A
C00526,2024-12-10,2024-12-11,927,890,West,0.43,Credit Line
C00527,2024-12-12,2024-12-15,350,318,West,0.57,Loan A
C00528,2025-02-13,2025-02-15,130,102,North,0.81,Loan C
C00529,2024-11-28,2024-12-01,163,157,North,0.47,Loan A
C00530,2025-03-07,2025-03-10,302,285,North,0.35,Credit Line
C00531,2024-12-24,2024-12-27,732,712,North,0.37,Loan B
C00532,2024-11-27,2024-11-27,239,204,East,0.81,Loan A
C00533,2025-03-01,2025-03-04,558,544,East,0.64,Loan C
C00534,2025-02-19,2025-02-21,829,821,North,0.82,Loan B
C00535,2025-04-02,2025-04-03,654,614,East,0.98,Loan A
C00536,2024-12-09,2024-12-11,824,797,West,0.91,Credit Line
C00537,2025-01-25,2025-01-28,651,647,North,0.81,Loan A
C00538,2025-01-21,2025-01-21,732,706,East,0.12,Credit Line
C00539,2024-12-06,2024-12-08,698,657,East,0.67,Loan A
C00540,2025-04-12,2025-04-12,759,730,North,0.94,Loan A
C00541,2025-04-13,2025-04-13,523,474,West,0.52,Loan B
C00542,2025-04-01,2025-04-03,997,948,West,0.39,Loan C
C00543,2024-10-28,2024-10-29,772,765,North,0.37,Loan C
C00544,2024-11-05,2024-11-05,238,201,North,0.17,Loan C
C00545,2025-02-19,2025-02-20,802,800,South,0.81,Loan A
C00546,2025-01-09,2025-01-11,928,908,East,0.75,Loan B
C00547,2025-03-29,2025-04-01,757,739,West,0.46,Credit Line
C00548,2024-12-11,2024-12-15,401,367,South,0.16,Credit Line
C00549,2024-10-27,2024-10-29,996,991,East,0.2,Loan C
C00550,2024-10-19,2024-10-21,64,53,North,0.24,Loan A
C00551,2024-12-22,2024-12-24,948,927,East,0.52,Credit Line
C00552,2025-03-17,2025-03-17,627,607,East,0.35,Loan C
C00553,2024-11-13,2024-11-15,347,311,North,0.49,Loan B
C00554,2025-02-19,2025-02-22,895,893,West,0.43,Loan A
C00555,2024-12-08,2024-12-09,355,343,West,0.4,Loan B
C00556,2024-11-19,2024-11-25,580,564,East,0.37,Loan A
C00557,2025-03-11,2025-03-12,478,447,North,0.52,Loan B
C00558,2025-01-12,2025-01-15,892,883,West,0.9,Loan B
C00559,2025-02-03,2025-02-04,676,632,West,0.49,Loan C
C00560,2025-03-05,2025-03-06,530,514,South,0.95,Loan B
C00561,2025-01-10,2025-01-13,198,153,South,0.64,Credit Line
C00562,2025-02-04,2025-02-07,361,321,South,0.2,Loan A
C00563,2024-10-20,2024-10-23,745,729,East,0.42,Loan C
C00564,2024-11-09,2024-11-10,421,395,South,0.7,Loan A
C00565,2024-11-02,2024-11-08,260,245,West,0.71,Loan A
C00566,2025-04-08,2025-04-08,355,350,West,0.95,Loan B
C00567,2025-03-02,2025-03-03,654,646,North,0.27,Loan A
C00568,2025-04-12,2025-04-16,855,814,West,0.25,Credit Line
C00569,2024-11-16,2024-11-16,569,544,East,0.56,Loan C
C00570,2025-02-01,2025-02-06,857,824,West,0.7,Loan B
C00571,2024-10-25,2024-10-27,81,46,East,0.48,Loan C
C00572,2025-03-30,2025-03-31,679,666,South,0.54,Loan B
C00573,2024-12-29,2024-12-29,161,115,East,0.36,Loan C
C00574,2025-02-09,2025-02-09,940,909,West,0.78,Loan A
C00575,2025-02-03,2025-02-07,616,593,South,0.52,Loan A
C00576,2024-11-16,2024-11-18,861,852,West,0.61,Credit Line
C00577,2025-01-10,2025-01-12,83,80,East,0.31,Credit Line
C00578,2024-11-12,2024-11-13,966,940,South,0.16,Loan C
C00579,2024-10-27,2024-10-27,325,320,South,0.72,Loan C
C00580,2024-12-17,2024-12-19,460,419,East,0.31,Loan B
C00581,2024-12-28,2024-12-29,99,60,South,0.4,Loan A
C00582,2025-04-11,2025-04-14,617,598,West,0.22,Credit Line
C00583,2025-04-18,2025-04-18,840,827,West,0.45,Loan C
C00584,2025-03-22,2025-03-23,422,414,North,0.6,Loan B
C00585,2025-04-04,2025-04-05,240,196,West,0.91,Credit Line
C00586,2024-10-26,2024-10-30,747,730,North,0.29,Loan A
C00587,2025-04-11,2025-04-14,304,265,South,0.54,Credit Line
C00588,2024-12-27,2024-12-29,641,623,East,0.15,Credit Line
C00589,2024-11-28,2024-11-30,126,78,South,0.1,Loan B
C00590,2025-02-28,2025-03-02,262,253,North,0.42,Loan B
C00591,2024-12-06,2024-12-08,312,286,West,0.81,Loan C
C00592,2025-02-25,2025-02-27,650,619,North,0.15,Loan C
C00593,2024-11-07,2024-11-08,129,127,North,0.61,Loan C
C00594,2024-12-26,2024-12-26,278,250,West,0.48,Loan B
C00595,2025-03-19,2025-03-23,390,368,South,0.34,Credit Line
C00596,2025-02-04,2025-02-04,802,795,West,0.6,Loan B
C00597,2025-04-08,2025-04-11,78,72,East,0.9,Loan A
C00598,2025-04-06,2025-04-07,866,830,South,0.9,Loan C
C00599,2025-01-05,2025-01-07,213,175,North,0.33,Loan A
C00600,2025-02-16,2025-02-18,79,53,West,0.96,Credit Line
C00601,2025-03-13,2025-03-18,799,771,North,0.86,Loan A
C00602,2024-11-18,2024-11-19,262,214,East,0.44,Loan C
C00603,2025-04-16,2025-04-17,211,169,South,0.5,Loan A
C00604,2025-04-17,2025-04-22,230,226,West,0.23,Loan A
C00605,2024-12-03,2024-12-04,738,705,East,0.59,Loan A
C00606,2025-04-04,2025-04-05,77,30,East,0.26,Loan C
C00607,2024-11-19,2024-11-22,304,293,South,0.19,Loan B
C00608,2025-03-23,2025-03-23,389,364,West,0.73,Loan B
C00609,2025-03-25,2025-03-26,820,803,North,0.91,Loan C
C00610,2024-11-22,2024-11-22,969,946,North,0.69,Loan C
C00611,2025-04-08,2025-04-08,895,867,East,0.12,Loan A
C00612,2025-01-07,2025-01-10,801,799,South,0.45,Loan C
C00613,2024-10-23,2024-10-26,837,805,East,0.58,Loan C
C00614,2024-11-22,2024-11-23,313,279,South,0.83,Loan A
C00615,2025-03-11,2025-03-13,579,555,East,0.49,Loan C
C00616,2025-04-16,2025-04-16,98,80,South,0.95,Loan C
C00617,2024-12-22,2024-12-22,706,669,East,0.97,Credit Line
C00618,2025-03-19,2025-03-23,369,320,South,0.6,Loan B
C00619,2025-04-17,2025-04-18,165,143,East,0.86,Loan A
C00620,2025-01-06,2025-01-10,565,529,South,0.73,Credit Line
C00621,2025-03-23,2025-03-27,712,677,South,0.68,Loan A
C00622,2025-02-26,2025-03-02,355,320,North,0.76,Loan A
C00623,2025-04-04,2025-04-06,765,734,North,0.75,Credit Line
C00624,2025-03-10,2025-03-12,467,444,North,0.56,Loan C
C00625,2025-03-25,2025-03-28,995,966,East,0.94,Credit Line
C00626,2024-12-06,2024-12-08,818,782,West,0.88,Loan B
C00627,2024-12-09,2024-12-14,84,61,North,0.1,Loan A
C00628,2024-11-18,2024-11-23,783,764,North,0.63,Credit Line
C00629,2025-03-20,2025-03-21,710,709,South,0.38,Credit Line
C00630,2025-03-04,2025-03-06,675,628,East,0.46,Credit Line
C00631,2024-11-08,2024-11-09,852,845,West,0.31,Loan A
C00632,2025-01-01,2025-01-03,264,243,East,0.53,Credit Line
C00633,2025-04-06,2025-04-10,552,539,South,0.46,Loan B
C00634,2024-10-26,2024-10-28,512,488,North,0.23,Loan A
C00635,2025-04-03,2025-04-07,72,54,North,0.91,Loan A
C00636,2025-01-18,2025-01-19,748,742,North,0.15,Loan B
C00637,2024-12-01,2024-12-04,370,361,North,0.3,Loan B
C00638,2024-11-26,2024-11-28,720,678,North,0.74,Loan B
C00639,2025-03-26,2025-03-29,588,554,East,0.71,Credit Line
C00640,2025-04-15,2025-04-18,133,127,South,0.13,Credit Line
C00641,2025-01-16,2025-01-17,536,518,West,0.97,Loan B
C00642,2024-12-25,2024-12-28,465,441,East,0.28,Loan A
C00643,2024-12-17,2024-12-18,273,239,East,0.38,Loan C
C00644,2025-03-27,2025-03-30,926,884,North,0.65,Loan A
C00645,2025-03-22,2025-03-26,517,517,West,0.87,Loan A
C00646,2025-04-06,2025-04-08,461,412,South,0.69,Loan A
C00647,2024-12-02,2024-12-05,71,32,West,0.29,Loan B
C00648,2024-12-01,2024-12-04,310,309,East,0.1,Loan C
C00649,2024-10-23,2024-10-26,436,429,South,0.96,Loan B
C00650,2025-02-24,2025-02-27,416,400,South,0.69,Loan B
C00651,2024-11-25,2024-11-26,914,877,North,0.72,Credit Line
C00652,2025-01-04,2025-01-04,406,401,North,0.17,Credit Line
C00653,2024-12-21,2024-12-25,642,627,West,0.96,Loan C
C00654,2024-12-12,2024-12-13,495,483,South,0.16,Loan C
C00655,2025-04-04,2025-04-06,533,496,West,0.21,Loan C
C00656,2024-11-01,2024-11-02,740,711,South,0.39,Loan B
C00657,2025-03-18,2025-03-23,148,118,North,0.41,Loan A
C00658,2024-12-12,2024-12-13,636,600,East,0.64,Loan A
C00659,2024-12-26,2024-12-28,149,144,North,0.94,Loan B
C00660,2025-02-20,2025-02-22,506,489,North,0.37,Credit Line
C00661,2025-01-25,2025-01-26,97,63,East,0.31,Loan A
C00662,2025-01-04,2025-01-04,884,864,South,0.88,Credit Line
C00663,2025-02-27,2025-02-27,408,393,West,0.97,Loan B
C00664,2025-03-31,2025-04-02,797,787,North,0.38,Credit Line
C00665,2025-01-31,2025-02-02,456,411,West,0.46,Loan A
C00666,2024-12-22,2024-12-25,620,571,East,0.62,Credit Line
C00667,2025-04-19,2025-04-22,824,775,West,0.35,Credit Line
C00668,2024-10-24,2024-10-24,868,838,North,0.11,Loan A
C00669,2024-11-10,2024-11-13,293,291,East,0.49,Loan C
C00670,2025-04-07,2025-04-08,444,441,South,0.27,Credit Line
C00671,2024-12-08,2024-12-09,986,971,South,0.27,Loan C
C00672,2024-11-22,2024-11-25,864,845,West,0.89,Credit Line
C00673,2025-02-08,2025-02-08,151,119,West,0.77,Loan B
C00674,2024-12-09,2024-12-10,490,451,South,0.18,Loan B
C00675,2024-10-26,2024-10-28,432,412,East,0.12,Loan A
C00676,2024-11-09,2024-11-11,219,175,East,0.48,Loan C
C00677,2025-02-11,2025-02-12,900,898,East,0.78,Loan A
C00678,2025-01-11,2025-01-12,891,861,West,0.76,Loan C
C00679,2024-12-25,2024-12-25,154,124,North,0.84,Loan B
C00680,2025-03-09,2025-03-10,205,197,North,1.0,Credit Line
C00681,2025-03-20,2025-03-22,863,819,East,0.67,Loan C
C00682,2024-12-18,2024-12-19,506,504,North,0.8,Loan A
C00683,2025-01-11,2025-01-15,502,469,North,0.55,Credit Line
C00684,2025-02-13,2025-02-14,781,740,North,0.55,Loan C
C00685,2025-01-26,2025-01-29,928,906,North,0.89,Credit Line
C00686,2024-11-10,2024-11-11,900,858,South,0.87,Loan A
C00687,2025-01-01,2025-01-04,704,679,East,0.54,Loan C
C00688,2025-04-11,2025-04-11,865,828,South,0.52,Loan B
C00689,2025-02-07,2025-02-08,622,612,North,0.28,Loan C
C00690,2024-11-24,2024-11-26,227,198,East,0.27,Loan C
C00691,2024-12-07,2024-12-08,419,412,East,0.82,Loan B
C00692,2024-10-27,2024-10-29,223,191,South,0.36,Loan C
C00693,2025-03-05,2025-03-07,102,73,East,0.31,Loan B
C00694,2025-01-11,2025-01-13,844,795,West,0.51,Loan B
C00695,2024-10-19,2024-10-23,932,897,West,0.5,Loan B
C00696,2025-01-27,2025-01-29,542,503,East,0.34,Loan B
C00697,2025-04-16,2025-04-19,370,341,East,0.54,Loan B
C00698,2025-03-24,2025-03-26,231,222,West,0.83,Loan B
C00699,2025-01-31,2025-02-01,278,272,South,0.92,Loan C
C00700,2025-03-01,2025-03-03,77,57,East,0.28,Loan B
C00701,2025-03-07,2025-03-11,437,400,East,0.56,Loan B
C00702,2025-04-19,2025-04-21,62,53,West,0.97,Loan C
C00703,2025-03-12,2025-03-12,815,777,West,0.67,Loan A
C00704,2025-03-11,2025-03-14,237,213,North,0.98,Loan B
C00705,2025-02-26,2025-02-26,108,87,North,0.54,Credit Line
C00706,2024-11-26,2024-12-01,384,377,South,0.61,Loan C
C00707,2024-12-28,2024-12-30,880,864,East,0.4,Credit Line
C00708,2025-01-10,2025-01-13,793,765,East,0.27,Loan C
C00709,2024-11-01,2024-11-03,861,851,South,0.35,Loan B
C00710,2025-02-24,2025-03-01,164,148,North,0.29,Loan B
C00711,2025-04-15,2025-04-17,829,796,East,0.56,Credit Line
C00712,2024-12-22,2024-12-24,606,570,East,0.41,Loan A
C00713,2025-02-17,2025-02-18,445,434,West,0.19,Loan A
C00714,2024-12-18,2024-12-19,410,389,East,0.62,Credit Line
C00715,2025-02-24,2025-03-02,849,830,South,0.84,Loan C
C00716,2025-04-01,2025-04-02,870,851,North,0.25,Loan C
C00717,2024-11-12,2024-11-14,771,763,North,0.55,Loan C
C00718,2025-03-07,2025-03-07,113,89,South,1.0,Credit Line
C00719,2025-04-11,2025-04-15,806,800,South,0.67,Loan B
C00720,2024-12-16,2024-12-18,592,567,South,0.11,Loan C
C00721,2025-01-25,2025-01-28,509,488,North,0.84,Credit Line
C00722,2024-12-18,2024-12-21,451,404,West,0.68,Loan B
C00723,2025-02-25,2025-02-28,695,649,West,0.79,Loan B
C00724,2025-01-06,2025-01-08,180,167,East,0.71,Loan A
C00725,2024-12-21,2024-12-22,446,407,West,0.72,Credit Line
C00726,2025-01-05,2025-01-07,110,65,West,0.5,Loan A
C00727,2025-03-03,2025-03-06,375,374,East,1.0,Loan C
C00728,2024-12-15,2024-12-18,829,782,South,0.56,Credit Line
C00729,2025-02-03,2025-02-06,184,140,North,0.32,Loan B
C00730,2024-11-12,2024-11-14,487,485,West,0.78,Loan C
C00731,2024-11-25,2024-11-28,693,660,South,0.29,Loan C
C00732,2025-01-08,2025-01-10,401,377,East,0.29,Credit Line
C00733,2025-02-25,2025-02-25,701,663,West,0.61,Credit Line
C00734,2025-04-19,2025-04-23,167,161,North,0.7,Credit Line
C00735,2024-12-31,2025-01-03,494,490,East,0.3,Credit Line
C00736,2025-02-27,2025-03-01,430,405,East,0.73,Loan B
C00737,2025-03-13,2025-03-16,888,855,South,0.36,Credit Line
C00738,2025-04-12,2025-04-14,348,327,North,0.41,Credit Line
C00739,2024-11-21,2024-11-22,847,806,South,0.55,Credit Line
C00740,2025-02-15,2025-02-19,541,507,South,0.78,Credit Line
C00741,2025-02-06,2025-02-09,154,142,East,0.55,Loan B
C00742,2024-12-16,2024-12-20,612,592,West,0.98,Credit Line
C00743,2025-01-05,2025-01-06,452,425,South,0.74,Loan B
C00744,2025-02-02,2025-02-04,146,140,East,0.55,Loan B
C00745,2025-03-29,2025-03-30,846,809,South,0.27,Credit Line
C00746,2024-10-19,2024-10-21,94,61,West,0.14,Loan C
C00747,2024-12-17,2024-12-18,509,495,West,0.2,Loan A
C00748,2024-12-13,2024-12-14,454,419,East,0.95,Credit Line
C00749,2024-11-28,2024-12-03,938,892,South,0.26,Loan C
C00750,2025-01-10,2025-01-10,295,261,South,0.74,Credit Line
C00751,2025-03-20,2025-03-22,628,590,South,0.86,Loan A
C00752,2025-02-08,2025-02-12,923,879,West,0.62,Loan C
C00753,2025-02-13,2025-02-15,840,811,South,0.67,Loan A
C00754,2025-02-23,2025-02-23,511,509,East,0.29,Credit Line
C00755,2024-12-20,2024-12-25,496,481,West,0.81,Loan B
C00756,2025-01-17,2025-01-19,494,445,East,0.36,Loan A
C00757,2025-01-12,2025-01-16,238,231,East,0.72,Loan A
C00758,2025-01-12,2025-01-15,286,272,South,0.32,Loan B
C00759,2025-02-27,2025-02-28,125,123,North,0.36,Loan A
C00760,2024-11-29,2024-12-01,67,38,South,0.17,Credit Line
C00761,2025-01-26,2025-01-31,606,570,West,0.62,Loan B
C00762,2025-01-18,2025-01-19,331,290,East,0.32,Loan A
C00763,2025-03-22,2025-03-23,786,777,West,0.82,Loan A
C00764,2025-04-11,2025-04-12,834,820,North,0.62,Loan B
C00765,2025-03-22,2025-03-25,836,803,East,0.28,Loan B
C00766,2025-03-10,2025-03-12,154,151,West,0.56,Credit Line
C00767,2024-11-20,2024-11-21,684,658,South,0.33,Loan A
C00768,2025-02-23,2025-02-23,542,522,East,0.13,Loan C
C00769,2024-11-04,2024-11-05,802,793,North,0.39,Loan A
C00770,2024-12-13,2024-12-13,322,312,West,0.5,Loan B
C00771,2025-01-27,2025-01-30,445,435,East,0.89,Loan C
C00772,2025-02-24,2025-02-26,281,281,North,0.14,Loan A
C00773,2025-02-18,2025-02-18,730,687,North,0.31,Loan A
C00774,2025-02-16,2025-02-17,696,665,East,0.4,Credit Line
C00775,2024-12-23,2024-12-26,416,375,East,0.51,Credit Line
C00776,2024-11-06,2024-11-08,243,235,North,0.31,Loan A
C00777,2025-03-26,2025-03-27,436,400,West,0.55,Loan A
C00778,2025-03-13,2025-03-16,688,640,West,0.3,Credit Line
C00779,2024-12-03,2024-12-07,870,827,South,0.24,Loan C
C00780,2025-02-26,2025-02-26,213,198,North,0.67,Loan A
C00781,2024-12-18,2024-12-19,506,457,West,0.19,Loan A
C00782,2024-12-01,2024-12-02,804,773,South,0.69,Credit Line
C00783,2025-03-24,2025-03-26,743,708,East,0.19,Loan C
C00784,2024-11-26,2024-11-28,601,595,East,0.89,Loan B
C00785,2024-11-16,2024-11-16,159,159,South,0.77,Loan A
C00786,2024-10-23,2024-10-25,502,467,West,0.3,Loan A
C00787,2024-10-27,2024-10-27,328,285,West,0.34,Credit Line
C00788,2024-12-05,2024-12-09,567,562,North,0.91,Loan A
C00789,2025-01-19,2025-01-20,551,509,East,0.16,Credit Line
C00790,2025-02-14,2025-02-19,303,301,South,0.83,Loan C
C00791,2025-04-02,2025-04-03,986,954,West,0.47,Loan A
C00792,2025-03-17,2025-03-18,724,706,East,1.0,Loan B
C00793,2024-11-02,2024-11-02,594,594,West,0.45,Loan C
C00794,2025-01-15,2025-01-16,199,194,West,0.95,Credit Line
C00795,2025-01-07,2025-01-09,670,623,South,0.26,Credit Line
C00796,2025-04-09,2025-04-09,181,155,West,0.16,Loan C
C00797,2025-02-18,2025-02-21,420,385,South,0.49,Loan B
C00798,2025-02-07,2025-02-11,780,748,West,0.28,Loan B
C00799,2024-11-25,2024-11-27,341,317,East,0.79,Loan A
C00800,2025-03-07,2025-03-12,598,558,West,0.59,Loan B
C00801,2025-03-03,2025-03-05,645,600,South,0.71,Loan C
C00802,2025-01-01,2025-01-04,619,603,South,0.54,Loan C
C00803,2025-01-22,2025-01-23,849,816,East,0.22,Credit Line
C00804,2025-01-04,2025-01-06,814,782,West,0.59,Loan B
C00805,2024-12-05,2024-12-05,148,144,South,0.3,Loan A
C00806,2024-11-16,2024-11-19,448,416,North,0.72,Loan C
C00807,2025-02-23,2025-02-24,931,913,East,0.23,Loan C
C00808,2025-03-01,2025-03-04,786,743,South,0.99,Credit Line
C00809,2024-10-20,2024-10-23,237,215,East,0.13,Loan B
C00810,2025-04-10,2025-04-11,453,416,East,0.73,Loan C
C00811,2025-03-13,2025-03-16,456,451,South,0.98,Loan A
C00812,2025-04-04,2025-04-04,147,145,South,0.93,Credit Line
